INDEX,NAME OF STATION,DISTRICT,STATE,LATITUDE,LONGITUDE,YEAR,MN,DT,MAX,MIN,R/F
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,5,32.8,23,1.4
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,6,33,23,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,7,30.2,22.9,0.2
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,8,29,22.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,9,33,22.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,10,33.3,22.7,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,11,33.6,21.7,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,12,34.6,22,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,13,34.4,20.7,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,14,33.9,24.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,15,33.1,20.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,16,33.9,20.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,17,34,21.2,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,18,34.2,19.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,19,34.9,19.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,20,34.2,22.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,21,34.6,21.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,22,33.9,21.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,23,34,21.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,24,33.8,20.5,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,25,34,20,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,26,33.5,19.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,27,33.9,20.1,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,28,33.5,23.5,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,29,30.1,22.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,30,31,20.7,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,10,31,32.5,20.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,1,33.2,22,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,2,32.6,22.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,3,30.1,19.8,1.8
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,4,30.4,20.4,8.8
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,5,30,21.1,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,6,30.8,20.4,18
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,7,29.3,20.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,8,31.1,18.3,75.4
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,9,29.9,19.2,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,10,30.5,18.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,11,31,18.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,12,31.1,17.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,13,31,16.7,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,14,30.8,17.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,15,31.5,18.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,16,32.1,18.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,17,31.8,18.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,18,32,18.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,19,31.6,18.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,20,30.8,18.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,21,31.1,20.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,22,30.8,20,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,23,31.5,22.1,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,24,31.5,22.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,25,30.3,21.5,1
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,26,31,21.5,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,27,33.1,21.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,28,33.4,21.7,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,29,32.8,19.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,11,30,32,19.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,1,32,17.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,2,32.4,18.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,3,32,17.1,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,4,31.6,20,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,5,31.9,17.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,6,31.1,18.2,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,7,31.8,17.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,8,31.6,17.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,9,30.7,15.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,10,30.2,14.2,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,11,30.7,14.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,12,32,19.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,13,31.5,18.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,14,32.3,17.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,15,32.2,13.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,16,32.9,15.5,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,17,32,11.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,18,31.1,11.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,19,31.8,12,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,20,32,12,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,21,30.1,15.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,22,29,16.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,23,30,17,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,24,28.6,14.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,25,29.4,16.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,26,30.9,17.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,27,31,15.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,28,31.3,15.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,29,31.6,14.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,30,31.6,15.1,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2006,12,31,30.8,15.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,1,31.2,15.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,2,30.3,15.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,3,31,13,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,4,30.1,12.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,5,30.9,14.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,6,30.9,14.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,7,31.1,17.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,8,29.4,16.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,9,29.8,14.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,10,30.1,16.1,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,11,30.6,15.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,12,31.3,17.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,13,32,15.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,14,32.3,16,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,15,32,14.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,16,32.6,16.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,17,33.7,16,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,18,33.7,18,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,19,32.5,17.2,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,20,32.3,17.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,21,33.3,16.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,22,33.4,15.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,23,34.6,16.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,24,35.1,17.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,25,33.2,19.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,26,33.4,18.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,27,32.6,18.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,28,33.6,20.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,29,33.2,21.2,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,30,32.2,22.1,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,1,31,33.3,19.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,1,34.2,16.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,2,34.4,19.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,3,34.2,18.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,4,33.9,20.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,5,33,18.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,6,34,18.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,7,34.2,18.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,8,34.5,17.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,9,34.6,20.7,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,10,34,20,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,11,34.1,19.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,12,33.3,19.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,13,31.5,17.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,14,31.1,14.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,15,30.7,15.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,16,31.9,17.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,17,32.3,16.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,18,33.3,16.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,19,34.6,20.5,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,20,33.6,19.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,21,33.8,17.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,22,34.8,17.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,23,34.3,17.1,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,24,34.9,19.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,25,34.3,18.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,26,34.9,17.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,27,35.6,18.7,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,2,28,36.8,21.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,1,37,19.1,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,2,35.8,17.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,3,32.5,18,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,4,35.2,18.5,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,5,37,20.5,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,6,36.7,21.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,7,38,22.1,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,8,37.4,21.2,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,9,36.2,18.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,10,37,19.1,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,11,38.2,21.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,12,38.2,23,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,13,36.9,22.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,14,37,22.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,15,37.2,23.5,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,16,38,23.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,17,37.6,23.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,18,38.1,21.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,19,39.1,24.1,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,20,39.8,23,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,21,39.4,24.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,22,40.4,24.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,23,38.2,23.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,24,40.2,26.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,25,40.6,23.1,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,26,40.2,22.2,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,27,41,23.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,28,40.8,23.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,29,40.6,22.5,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,30,41.2,24.1,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,3,31,39.9,25.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,1,39.7,24.7,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,2,40.6,25.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,3,31.4,20.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,4,30.4,18,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,5,42.8,25,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,6,41.9,26.5,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,7,41.9,27.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,8,40.3,28.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,9,40.2,26.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,10,40.6,25.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,11,41.1,27.2,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,12,40.7,25.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,13,40.1,25.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,14,40.1,24.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,15,40.1,24,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,16,38.9,24,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,17,38.4,24.2,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,18,39.9,24.7,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,19,39.1,24,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,20,38.5,22.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,21,39,24.5,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,22,39.7,24.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,23,40,24,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,24,40.2,23.1,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,25,40.8,25,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,26,41.8,25.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,27,42.2,29.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,28,43,29.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,29,42.6,29.1,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,4,30,41.5,27.4,1.3
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,1,30.4,25,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,2,43.3,27.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,3,43.9,28.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,4,43,27.2,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,5,41.8,27.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,6,42.2,29,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,7,43,28.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,8,40.6,25.5,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,9,40.4,24.2,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,10,40.1,26.5,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,11,40.6,26,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,12,42.6,25.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,13,42,24.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,14,41.3,24.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,15,40.6,24.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,16,39.1,22.7,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,17,39,25.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,18,40.2,24.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,19,40.3,26.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,20,40,26.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,21,39.1,26,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,22,38.7,25.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,23,38.7,27,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,24,40,26.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,25,39.4,26.5,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,26,40.3,27,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,27,40.6,28,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,28,38.5,27,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,29,37.6,24.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,30,36.9,25.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,5,31,38.6,24.6,2.2
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,1,39.6,26.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,2,40.3,25.5,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,3,40.2,24,0.2
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,4,39,23.9,0.5
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,5,38.2,24.4,3.8
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,6,36.6,25.2,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,7,38.9,21.7,13.4
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,8,28.8,22.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,9,36.5,24,0.1
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,10,35.5,24.9,0.3
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,11,37.1,25,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,12,36.5,25.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,13,38.3,25.6,0.2
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,14,37.7,24.2,15.2
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,15,35.9,24.5,1.6
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,16,34.8,24.7,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,17,35.1,23.8,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,18,34.3,24.1,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,19,34.9,23.5,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,20,34.8,24.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,21,32.2,23.7,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,22,33.3,22.6,25.4
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,23,34.3,23.9,5.9
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,24,27.2,22.7,5.1
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,25,30.2,23,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,26,31.9,22.9,6.2
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,27,31.3,23.1,0.4
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,28,31.2,22.6,11.6
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,29,29.7,21.9,37.2
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,6,30,28.5,22.5,0.7
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,1,28.5,23.4,0.3
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,2,28,23.2,3
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,3,31.1,23.5,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,4,32.6,23.5,4.6
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,5,32,23.4,1
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,6,30.5,23.7,0.2
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,7,32.4,23.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,8,30.7,24.1,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,9,29.9,23.1,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,10,33.2,24,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,11,33.1,23.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,12,33.8,23.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,13,33.3,23.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,14,32.7,24.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,15,34.3,23.7,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,16,31.7,24,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,17,33.5,23.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,18,35.1,23.6,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,19,35.5,23.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,20,34.7,23.9,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,21,34.1,24.5,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,22,34.3,23.5,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,23,34.5,24.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,24,35.9,24.5,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,25,36.3,21.6,27.5
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,26,31.1,28.7,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,27,33.7,24.1,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,28,32.9,23.5,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,29,30.2,22.4,18.7
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,30,30.5,22.3,1.6
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,7,31,33.8,23.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,8,1,32.9,23.2,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,8,2,33.2,22.5,22.3
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,8,3,32.4,23.2,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,8,4,31.5,23.3,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,8,5,31.4,23,1.4
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,8,6,31.9,23.1,0.4
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,8,7,32.5,23.4,0.6
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,8,8,30.1,23.4,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,8,9,31.3,22.5,3.4
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,8,10,32.2,22.7,0
43117,Solapur,Solapur,Maharashtra,17.4,75.54,2007,8,11,34.2,22.4,0
